id_bien,type_voie,VOIE ,surface_carrez,type_local,surface_reel,nb_pieces,id_codedep_codecommune
418,RUE,NOLLET,"83,25",Appartement,80,4,75117
419,RUE,DOUDEAUVILLE,"13,15",Appartement,11,1,75118
420,RUE,DE LA PLAINE,"46,01",Appartement,48,2,75120
421,SQ,BRUSSEAU,"39,6",Appartement,52,2,77061
422,RUE,GRANDE,"45,45",Appartement,46,2,77079
423,RUE,DE BOURGOGNE,"60,7",Appartement,60,3,77118
424,PL,PAUL EMILE VICTOR,"55,2",Appartement,55,3,77284
425,ALL,DE PLEIN CIEL,"100,8",Appartement,100,5,77285
426,BD,DE L ALMONT,"25,45",Appartement,25,1,77288
427,RUE,DE LA CHARBONNIERE,"40,35",Appartement,40,1,77307
428,CITE,DES GUETTES,"99,42",Appartement,99,4,77419
429,RUE,DE LA MARNE,"118,56",Maison,107,5,77450
430,,RES LA FONTAINE SAINT MARC,"66,42",Appartement,67,3,77487
431,QUAI,DE L AMIRAL MOUCHEZ,"75,16",Appartement,75,3,78146
432,AV,MONTAIGNE,"56,83",Appartement,54,3,78165
433,AV,DE SAINT GERMAIN,"27,01",Appartement,25,1,78358
434,AV,DE SAINT GERMAIN,111,Appartement,112,5,78358
435,ALL,CLAUDE MONET,"52,53",Appartement,53,2,78372
436,RUE,DU GEN DE GAULLE,"55,03",Appartement,65,4,78382
437,AV,P MARTIN LUTHER KING,"88,78",Appartement,91,5,78481
438,AV,JEAN JAURES,"17,78",Appartement,20,1,78586
439,RUE,REMONT,"98,99",Maison,110,5,78646
440,RUE,SAINT GERMAIN,"19,97",Appartement,20,1,80021
441,RUE,DE MAYOCQ,"87,02",Maison,85,4,80228
442,RUE,DE LA COMEDIE,"48,4",Appartement,52,2,82121
443,BD,DE PIERREPLANE,"25,29",Appartement,26,1,83009
444,AV,DU PORT,"68,46",Appartement,70,3,83112
445,AV,DU CARMEL,"57,68",Appartement,51,3,83137
446,RUE,DU DOC PACCARD,"63,17",Appartement,79,3,84031
447,BD,DE L'OCEAN,"52,9",Appartement,52,3,85164
448,RUE,PIERRE LEROUX,"44,4",Appartement,44,2,87085
449,,CITE DU DOCTEUR BARRIERE,"65,74",Appartement,56,3,87161
450,RUE,MARIE MARVINGT,"61,74",Appartement,64,3,88160
451,RUE,DES AULNES,"70,19",Appartement,49,3,88181
452,RUE,CAROLINE RIER,"66,05",Appartement,66,3,91086
453,RUE,DES FRANCS BOURGEOIS,"89,43",Maison,89,5,91156
454,BD,DE FONTAINEBLEAU,"71,64",Appartement,69,3,91174
455,AV,DES FAUVETTES,"107,15",Maison,109,5,91326
456,AV,FRANCOIS MOLE,"87,01",Appartement,96,4,92002
457,AV,D ARGENTEUIL,"52,9",Appartement,53,3,92004
458,RUE,DU BAC,"63,2",Appartement,60,3,92004
459,RUE,DU CHATEAU,"122,8",Maison,75,5,92004
460,AV,DE LA REDOUTE,"53,39",Appartement,52,2,92004
461,RUE,GEORGES GUYNEMER,"25,5",Appartement,27,1,92004
462,AV,D ARGENTEUIL,"27,73",Appartement,22,2,92009
463,RUE,RASPAIL,"56,21",Appartement,50,3,92009
464,CRS,AQUITAINE,"96,33",Appartement,93,4,92012
465,BD,DE LA REPUBLIQUE,"49,42",Appartement,50,2,92012
466,RUE,DE L ANCIENNE MAIRIE,"51,34",Appartement,50,2,92012
467,BD,D AUTEUIL,"149,71",Appartement,148,5,92012
468,AV,ANATOLE FRANCE,"44,5",Appartement,44,2,92024
469,RUE,DES ROSES,"23,95",Appartement,20,1,92032
470,RUE,VILLEBOIS MAREUIL,"76,07",Maison,75,3,92036
471,RUE,DES ACACIAS,70,Maison,55,3,92040
472,RUE,ARISTIDE BRIAND,"66,05",Appartement,65,3,92044
473,RUE,BARBES,"85,07",Appartement,84,4,92044
474,RUE,BANES,"58,94",Appartement,59,3,92048
475,RUE,SADI CARNOT,"30,52",Appartement,45,3,92050
476,RUE,DE ZILINA,"71,62",Appartement,68,3,92050
477,ALL,D ORLEANS,"48,65",Appartement,40,3,92051
478,RUE,DU GAL H BERTIER,"122,79",Appartement,130,4,92051
479,AV,EDOUARD HERRIOT,"68,51",Appartement,67,3,92060
480,RUE,LUCIEN VOILIN,"23,28",Appartement,22,1,92062
481,RUE,ESTIENNE D ORVES,"22,51",Appartement,22,1,92063
482,RUE,CROIX BOSSET,"53,68",Appartement,53,2,92072
483,RUE,DES CHENES,"88,9",Maison,87,4,92073
484,AV,DE LA REPUBLIQUE,"64,41",Appartement,60,4,93006
485,AV,PASTEUR,"21,28",Appartement,21,1,93045
486,RUE,DE ROMAINVILLE,"49,28",Appartement,48,3,93045
487,RUE,DE PARIS,"64,41",Appartement,48,3,93048
488,RUE,DES ORMES,"82,56",Appartement,83,4,93048
489,ALL,PAUL LANGEVIN,"73,6",Appartement,73,4,93072
490,ALL,JOHANNES KEPLER,"93,49",Appartement,93,5,93073
491,RUE,FELIX EBOUE,"72,52",Maison,75,4,94002
492,RUE,MARCEL BOURDARIAS,"59,69",Appartement,57,3,94002
493,RES,L ANGEVINE 2,"85,22",Appartement,84,4,94004
494,RUE,DE PARIS,"34,92",Appartement,34,2,94018
495,RUE,JULES VALLES,"49,45",Maison,31,1,94022
496,RUE,MARIN LA MESLEE,"81,95",Appartement,82,4,94028
497,AV,JEAN JAURES,"68,12",Appartement,68,3,94037
498,RUE,EMILE BLIN,"20,5",Appartement,25,1,94041
499,RUE,GEORGES POMPIDOU,"26,72",Appartement,28,1,94043
500,,RES VERDUN LECLERC,"41,7",Appartement,39,2,94044
501,PL,LOUIS ARAGON,"63,77",Appartement,63,3,94044
502,RUE,DU MARECHAL VAILLANT,"44,04",Appartement,52,3,94052
503,RUE,PAUL BERT,"28,5",Appartement,28,1,94052
504,AV,DE BRETAGNE,"94,35",Maison,81,5,94060
505,RUE,RENARD,"77,15",Appartement,77,4,94060
506,RUE,JEAN JAURES,"72,75",Appartement,72,4,94060
507,AV,DES ARTS,"304,8",Maison,300,9,94068
508,RUE,ELSA TRIOLET,"82,21",Maison,86,4,94074
509,RUE,DE CROSNE,"40,04",Appartement,39,2,94078
510,RUE,DE MONTREUIL,"77,41",Appartement,82,4,94080
511,AV,DU GAL DE GAULLE,"146,82",Appartement,150,5,94080
512,RUE,PARMENTIER,"41,75",Appartement,45,3,95039
513,RUE,ALBERT MEUNIER,"56,91",Appartement,61,3,95199
514,ALL,CHARLES PEGUY,"69,31",Appartement,70,3,95219
515,AV,FOCH,"80,28",Appartement,94,4,95306
516,,DERRIERE LES TOURNELLES,"77,7",Maison,78,4,95527
517,RUE,BUFFON,"108,65",Appartement,91,4,1033
518,RTE,DE BELLEVILLE,"86,8",Appartement,90,3,1258
519,RUE,DE GENEVE,"52,58",Appartement,52,2,1354
520,RUE,DE LA FRATERNITE,"34,9",Appartement,38,1,3190
521,RUE,SAINT ANTOINE,"22,47",Appartement,23,2,6004
522,AV,CAMILLE BLANC,"47,42",Appartement,47,2,6012
523,RUE,DE STALINGRAD,"66,12",Appartement,67,1,6029
524,AV,DU MARECHAL JUIN,"67,99",Appartement,70,2,6029
525,BD,DE LA REPUBLIQUE,"59,74",Appartement,62,3,6033
526,PROM,VAL DU CAREI,"46,66",Appartement,46,2,6083
527,AV,DE VERDUN,"42,84",Appartement,42,2,6083
528,,LE VILLAGE,"22,71",Appartement,25,1,6092
529,RTE,DE VALS,"59,05",Appartement,62,3,7019
530,CITE,DE LA SOUBEYRANNE,"85,93",Appartement,86,5,7042
531,CITE,DE LA SOUBEYRANNE,"69,46",Appartement,71,4,7042
532,RES,HAMEAU LES FALAISES,"28,52",Appartement,29,2,7304
533,RUE,JEAN JAURES,"27,76",Appartement,48,1,11262
534,RES,HORIZON,"21,51",Appartement,22,2,11266
535,AV,MARECHAL FOCH,"50,43",Appartement,35,2,13022
536,MAIL,LE MAIL,"64,3",Appartement,65,3,13119
537,RUE,ADOLPHE THIERS,"53,66",Appartement,54,3,13201
538,RUE,CURIOL,"20,37",Appartement,24,1,13201
539,RUE,CHEVALIER PAUL,"35,27",Appartement,35,1,13202
540,RUE,BERANGER,"55,7",Appartement,53,3,13204
541,RUE,PAUTRIER,"33,46",Appartement,27,0,13204
542,RUE,ROBERT,"22,8",Appartement,21,2,13207
543,RUE,SAINT SEBASTIEN,"51,43",Appartement,51,1,13208
544,RUE,DES MOUSSES,"20,45",Appartement,20,1,13208
545,RUE,NEGRESKO,"17,1",Appartement,18,1,13208
546,CITE,LE CORBUSIER,"103,14",Appartement,96,4,13208
547,RUE,NICOLE ZEMMOUR,"68,81",Appartement,68,3,13209
548,BD,ROMAIN ROLLAND,"76,15",Appartement,77,5,13209
549,BD,BONIFAY,"48,14",Appartement,50,2,13210
550,RUE,SAINTE BAUME,"27,3",Appartement,30,1,13210
551,TSSE,DES BONNETS,"67,2",Appartement,68,4,13213
552,VC,RES LES MARINES,"36,23",Appartement,36,2,14754
553,AV,EMILE ZOLA,27,Appartement,25,1,19031
554,RUE,DE GOUEDIC,"36,08",Appartement,35,2,22278
555,RUE,DE L ABREUVOIR,32,Appartement,32,1,25265
556,PAS,DU PALOMA,"66,81",Appartement,80,4,26058
557,AV,DUCHESNE,"73,65",Appartement,75,4,26281
558,RUE,DE LA LIBERATION,"40,43",Appartement,43,2,27299
559,RUE,DES ECUYERS,"32,2",Appartement,34,2,28085
560,RUE,CHAUVEAU LAGARDE,"65,63",Appartement,65,3,28085
561,AV,DU GENERAL LECLERC,"58,87",Appartement,58,3,28134
562,RUE,DE L ASPIC,"42,47",Appartement,43,2,30189
563,CHE,DE LA DOUCE DAME,"104,56",Maison,104,5,31066
564,AV,SALVADOR ALLENDE,"78,83",Appartement,80,3,31113
565,RUE,DES LOIS,"68,06",Appartement,85,3,31555
566,RUE,MONTESQUIEU,42,Maison,42,2,33051
567,RUE,JULIE,"51,43",Appartement,47,2,33063
568,RES,LE HAMEAU PIERRE FABRE,"58,22",Appartement,60,3,33081
569,RUE,HIPPOLYTE GOURDON,"86,01",Maison,80,4,33249
570,AV,DE LA LIBERATION,"59,74",Appartement,60,3,33281
571,RUE,DE SUZON,"21,55",Appartement,22,1,33522
572,RES,SARCIGNAN,"52,66",Appartement,52,3,33550
573,AV,D INGRIL,"36,69",Appartement,31,2,34108
574,RUE,ARAGO,"44,09",Appartement,44,2,34301
575,BD,JOLIOT CURIE,"22,13",Appartement,21,1,34301
576,RUE,GALPIN THIOU,"51,26",Appartement,53,2,37261
577,CHE,JESUS,18,Appartement,19,0,38185
578,CRS,JEAN JAURES,"73,12",Appartement,68,3,38185
579,,LA VILLE,"35,6",Appartement,35,2,38186
580,CHE,DE L HERMITAGE,"132,05",Appartement,141,4,38229
581,ALL,DE LA DENT DE CROLLES,"74,5",Appartement,75,3,38249
582,ALL,DE PRE MAYEN,"42,06",Appartement,42,2,38249
583,RUE,DU CLOS CAPPERONY,"23,57",Appartement,23,2,39470
584,AV,CHARLES DE GAULLE,"23,53",Appartement,24,1,40133
585,CHE,DE LAREIGNE,42,Appartement,42,2,40281
586,RUE,ANDRE BOUILLAR,"88,35",Appartement,89,4,40312
587,RUE,OLIVIER DE SERRES,"74,57",Appartement,74,3,42218
588,RUE,DE TERRENOIRE,"47,9",Appartement,48,2,42218
589,RUE,MARCEAU,"69,11",Appartement,67,4,44109
590,BD,OCEANIDES,"24,04",Appartement,24,1,44132
591,RUE,DE L ARDECHE,"103,79",Appartement,94,5,44162
592,RUE,JEAN PAUL SARTRE,"61,06",Appartement,60,3,44162
593,RUE,DES PERVENCHES,"69,81",Appartement,69,4,45075
594,RUE,DUTHUARD,140,Appartement,110,3,45258
595,RUE,LOUIS GAIN,"77,18",Appartement,76,3,49007
596,RUE,ST NICOLAS,"82,6",Appartement,77,4,49007
597,AV,DE LA RICHARDIERE,"53,6",Appartement,50,2,49099
598,MAIL,CLAUDE DEBUSSY,57,Appartement,56,3,49347
599,RUE,CHARLIER,"74,15",Appartement,75,3,51454
600,RUE,RUE BERTRAND DE VOGUE,"92,5",Appartement,95,4,51454
601,RUE,LUCRECE MERCIER,"67,77",Appartement,65,3,53062
602,PL,DE L EGLISE,"52,26",Appartement,52,3,53073
603,RUE,DU COLOMBIER,"58,27",Appartement,57,3,59220
604,RUE,SAINT ANDRE,"133,89",Appartement,134,5,59350
605,RUE,JULES FERRY,"32,69",Appartement,33,1,59410
606,RUE,D ALSACE,"21,92",Appartement,32,1,60057
607,BD,DE LA MER,"71,74",Appartement,70,4,62604
608,RES,LES MARMOTTES,"30,62",Appartement,31,2,66004
609,RTE,DE BORDEAUX,"64,3",Appartement,64,3,69078
610,AV,RAYMOND DE VEYSSIERES,"102,76",Appartement,102,6,69081
611,RUE,REY LORAS,"53,05",Appartement,52,2,69143
612,RUE,DU PERRON,"38,12",Appartement,37,2,69149
613,RUE,DIDEROT,"46,65",Appartement,46,2,69149
614,RUE,BAUDIN,72,Appartement,71,3,69149
615,RUE,PALAIS GRILLET,"29,02",Appartement,31,1,69382
616,QUAI,ROMAIN ROLLAND,"143,12",Appartement,139,3,69385
617,,IMM LE GRAND PIC,"17,94",Appartement,21,1,73235
618,,TIGNY,"42,3",Appartement,39,2,73306
619,IMP,DES VIGNES,"46,28",Appartement,46,2,74019
620,AV,DE COURMAYEUR,"33,66",Appartement,37,2,74056
621,BD,SAINT MICHEL,"85,61",Appartement,90,4,75106
622,RUE,CLER,"50,04",Appartement,48,3,75107
623,RUE,DE GRANGE BATELIERE,"39,86",Appartement,35,2,75109
624,BD,DE LA VILLETTE,"31,65",Appartement,37,1,75110
625,RUE,DE LA FONTAINE AU ROI,"62,72",Appartement,50,3,75111
626,RUE,BRILLAT SAVARIN,"30,81",Appartement,32,2,75113
627,BD,EXELMANS,"40,8",Appartement,41,1,75116
628,RUE,PIXERECOURT,"55,23",Appartement,85,3,75120
629,RUE,PARC DE L'EPINETTE,"71,59",Appartement,71,4,77053
630,RUE,DU PRESBYTERE,"60,22",Appartement,60,3,77259
631,AV,DE WAILLY,"23,62",Appartement,23,1,78190
632,RUE,DE DREUX,"79,74",Appartement,75,4,78362
633,BD,THIERS,"156,5",Maison,156,6,78401
634,RUE,DES JARDINS,"84,28",Appartement,90,2,83009
635,AV,DE LA MER,"15,86",Appartement,15,1,83019
636,RTE,DE LA BENOITE,"87,49",Appartement,64,3,83034
637,AV,GABRIEL PERI,"35,55",Appartement,38,2,83062
638,CHE,DU MARTINET,"121,99",Appartement,118,4,83069
639,RUE,PIERRE BROSSOLETTE,"56,15",Appartement,61,3,83130
640,RES,ST MARC,"81,5",Appartement,84,4,83137
641,RUE,LANGERON,"97,04",Appartement,50,2,83137
642,BD,DES ACACIAS,"65,4",Appartement,69,3,83137
643,RUE,DE LA XAVEE,"73,78",Appartement,74,4,88225
644,RUE,DE BRASSE,"34,48",Appartement,34,2,90010
645,RUE,DES ANEMONES,"63,54",Appartement,59,3,91201
646,RUE,PAUL FORT,"25,35",Appartement,29,1,91425
647,RUE,DU CHATEAU,"19,5",Appartement,24,1,92004
648,RUE,DU CHATEAU,"61,23",Appartement,63,3,92012
649,RUE,MARTRE,"16,98",Appartement,17,1,92024
650,AV,PUVIS DE CHAVANNES,"59,72",Appartement,59,3,92026
651,RUE,DE LA MUTUALITE,"33,58",Appartement,34,2,92026
652,AV,DE MONTCHANIN,"53,1",Appartement,54,3,93007
653,RUE,DES NOYERS,67,Appartement,67,3,93063
654,AV,DE STALINGRAD,"52,05",Appartement,50,3,94033
655,BD,MAURICE BERTEAUX,"46,6",Appartement,35,2,94068
656,AV,ALBERT 1ER,"41,64",Appartement,41,3,94068
657,RUE,DU MARECHAL LECLERC,"35,76",Appartement,28,2,94069
658,RUE,DE LA PAIX,"36,15",Appartement,37,2,94080
659,RUE,GALANDE,"37,23",Appartement,36,2,95277
660,RUE,DES CARRIERES,"115,26",Appartement,98,4,95428
661,AV,DU MONT BLANC,"130,8",Appartement,130,6,1143
662,RUE,DU RECULET,"58,71",Appartement,60,2,1354
663,RUE,DES MURIERS,"76,16",Appartement,77,3,6027
664,RUE,DU CANADA,"83,21",Appartement,96,4,6029
665,RUE,VICTOR HUGO,"29,07",Appartement,25,1,6030
666,BD,SADI CARNOT,"90,45",Appartement,105,4,6030
667,CHE,DES CAILLADES,"103,92",Appartement,120,5,6044
668,AV,VILLERMONT,69,Appartement,36,3,6088
669,AV,CYRNOS,"47,5",Appartement,62,3,6088
670,PROM,DES ANGLAIS,"52,8",Appartement,42,1,6088
671,AV,DE   VALBERG,"63,15",Appartement,75,3,6094
672,CHE,DES RASCAS,"66,02",Appartement,65,3,6123
673,RTE,DE CANNES,"35,76",Appartement,33,3,6155
674,AV,DE LA BERMONE,"26,71",Appartement,27,1,6161
675,RUE,PIERRE BROSSOLETTE,"35,63",Appartement,39,2,10362
676,RUE,CHARBONNET,"32,34",Appartement,33,2,10387
677,,LA PINEDE,"37,12",Appartement,36,2,11144
678,RES,LA VOILE D'OC,"32,53",Appartement,45,3,11170
679,RES,HAMEAU DES PECHEURS,"24,61",Maison,30,2,11202
680,RUE,DU LUXEMBOURG,"111,96",Appartement,109,4,11262
681,QUAI,VICTOR HUGO,"34,34",Appartement,34,1,11262
682,RUE,DE SERIGNAN,"33,08",Appartement,44,2,11379
683,AV,ERNEST SUBILIA,"28,34",Appartement,28,2,13028
684,PL,AUX HUILES,"38,54",Appartement,40,2,13201
685,RUE,GUINTRAND,"20,2",Appartement,21,1,13202
686,RUE,MARECHAL FAYOLLE,"29,86",Appartement,30,2,13204
687,RUE,D ISLY,"27,65",Appartement,30,1,13205
688,RUE,DES MOUSSES,"50,32",Appartement,50,2,13208
689,RUE,NEGRESKO,"69,32",Appartement,69,3,13208
690,BD,MIREILLE LAUZE,"68,45",Appartement,68,3,13210
691,AV,DE LA TIMONE,"68,89",Appartement,70,3,13210
692,AV,DE SAINT BARNABE,"65,72",Appartement,65,4,13212
693,IMP,DU CHALET,"125,85",Appartement,106,2,13215
694,RUE,G LE CONQUERANT,"41,07",Appartement,39,2,14715
695,BD,DE LA LIBERTE,"30,84",Appartement,30,1,18279
696,RUE,DU VERCORS,"53,11",Appartement,53,3,29019
697,AV,DES GLENAN,"84,69",Appartement,81,5,29232
698,,ILE CAVALLO,"87,16",Appartement,89,4,2A041
699,,TIUCCIA,"37,78",Appartement,38,2,2A070
700,RUE,D AUVERGNE,"45,23",Appartement,47,3,30034
701,AV,LE CENTURION,"26,4",Appartement,27,2,30133
702,AV,REGNAULD,"31,12",Appartement,31,1,33009
703,AV,DU PARC,52,Appartement,64,3,33009
704,RUE,BONGRAND,"18,52",Appartement,39,1,33063
705,RUE,TRUCHON,"47,34",Appartement,46,2,33080
706,RUE,ANDRE MALRAUX,"103,36",Maison,81,4,33096
707,ALL,DES GRIVES,"66,02",Maison,66,3,33167
708,RUE,SIMONE VEIL,"43,69",Appartement,44,2,33312
709,RES,FORTUNIO,"62,84",Appartement,63,3,33522
710,CLOS,DE VIC,"29,6",Maison,35,3,34333
711,RUE,JOSEPH PANAGET,"62,91",Appartement,62,3,35032
712,RUE,FRANCIS POULENC,"57,03",Appartement,58,3,37122
713,RUE,DE STALINGRAD,"88,21",Appartement,87,4,38185
714,RUE,ANTOINE POLOTTI,"83,63",Appartement,83,4,38421
715,RUE,ANNE FRANK,"47,67",Appartement,47,2,38421
716,RUE,PEYCHAN,"70,21",Appartement,81,4,40046
717,PL,PORTE CAMPET,94,Appartement,120,4,40192
718,ALL,DU REGAIN,"60,65",Appartement,63,3,40326
719,RUE,DU CHATEAU GAILLARD,"51,17",Appartement,52,3,44069
720,RUE,DES PATURES,"29,94",Appartement,35,1,44074
721,RUE,DES SANSONNETS,"45,95",Maison,45,2,44201
722,RUE,DE L ARDOUX,"23,84",Appartement,24,1,45232
723,AV,SAINT MICHEL,"116,72",Maison,109,4,45232
724,RUE,DES TROIS MARIES,"16,24",Appartement,83,4,45234
725,RUE,DE LA BUTTE,"73,01",Maison,86,3,45285
726,RUE,GARNIER,"28,65",Appartement,29,1,49007
727,AV,JEAN LURCAT,"69,08",Appartement,70,3,49015
728,RUE,DU GENERAL COMPERE,"25,53",Appartement,26,1,51108
729,RUE,ARISTIDE BRIAND,"38,35",Appartement,39,2,51573
730,PL,SAINT REMY,"47,6",Appartement,157,4,54329
731,RUE,JOSEPH MARIETTE,"36,13",Appartement,32,2,56083
732,RUE,DE QUEHELLO,"39,56",Appartement,39,2,56107
733,RUE,RAYMOND QUERO,"61,47",Appartement,62,3,56121
734,ALL,DE LA FRANGE,"76,09",Appartement,78,3,59009
735,RUE,SALVADOR ALLENDE,"65,48",Appartement,67,3,59271
736,RUE,DU PROGRES,"68,77",Appartement,68,4,59367
737,RUE,DE LA REPUBLIQUE,"60,09",Appartement,69,4,60157
738,RUE,PELEE PROLONGEE,"36,96",Appartement,63,3,60509
739,AV,DE L'ORANGERIE,"58,5",Appartement,58,3,60684
740,RUE,DU BLOC,"22,98",Appartement,25,1,62041
741,RUE,DES PINS,"57,07",Appartement,72,2,64260
742,PL,JEAN JAURES,"29,94",Appartement,45,2,69096
743,RUE,DUBREUIL,"83,05",Appartement,83,3,69243
744,RUE,DE LA GARE,"100,55",Appartement,102,5,69278
745,RUE,DUGAS MONTBEL,"32,43",Appartement,25,2,69382
746,PAS,PANAMA,"27,5",Appartement,29,1,69382
747,RUE,DENFERT ROCHEREAU,"119,31",Appartement,123,5,69384
748,BD,DES CANUTS,"43,01",Appartement,42,2,69384
749,RUE,COMMANDANT CHARCOT,"24,8",Appartement,24,1,69385
750,BD,EMILE ZOLA,"16,58",Appartement,17,1,72181
751,,BALCONS DE VAL THO CHAL 6,"63,8",Appartement,62,4,73257
752,RTE,DE SALLANCHES,"63,12",Appartement,61,2,74083
753,RUE,DE LA PRAIRIE,"45,83",Appartement,45,2,74264
754,RUE,DE CLERY,"18,96",Appartement,22,2,75102
755,RUE,DE LA CORDERIE,"39,18",Appartement,40,1,75103
756,RUE,DES ARCHIVES,"22,61",Appartement,21,1,75103
757,RUE,DU PERCHE,"43,71",Appartement,40,1,75103
758,RUE,SAINT MARTIN,"62,24",Appartement,62,4,75104
759,RUE,DU FER A MOULIN,41,Appartement,44,2,75105
760,RUE,MONSIEUR LE PRINCE,"81,15",Appartement,60,3,75106
761,RUE,JOSEPH BARA,"117,1",Appartement,117,5,75106
762,RUE,DE FLEURUS,"78,74",Appartement,81,3,75106
763,RUE,DE RENNES,"52,84",Appartement,55,3,75106
764,RUE,AMELIE,"15,88",Appartement,15,1,75107
765,RUE,GODOT DE MAUROY,"63,45",Appartement,51,3,75109
766,RUE,BUISSON ST LOUIS,"42,01",Appartement,51,3,75110
767,AV,DE LA REPUBLIQUE,"69,34",Appartement,69,4,75111
768,BD,BEAUMARCHAIS,"49,84",Appartement,50,4,75111
769,RUE,VERONESE,"29,68",Appartement,25,2,75113
770,RUE,DELAMBRE,"84,8",Appartement,38,2,75114
771,RUE,D ODESSA,"43,16",Appartement,43,3,75114
772,RUE,DU MOULIN VERT,"41,66",Appartement,43,3,75114
773,RUE,DES PLANTES,"25,11",Appartement,26,1,75114
774,RUE,DE VAUGIRARD,"51,43",Appartement,55,3,75115
775,RUE,DE LOURMEL,"61,82",Appartement,62,3,75115
776,RUE,LOUIS DAVID,"59,47",Appartement,56,2,75116
777,RUE,LEGENDRE,"82,7",Appartement,80,4,75117
778,BD,DES BATIGNOLLES,"66,21",Appartement,65,2,75117
779,RUE,TRUFFAUT,"23,1",Appartement,31,2,75117
780,RUE,MARX DORMOY,"60,96",Appartement,58,3,75118
781,RUE,PHILIPPE DE GIRARD,"113,66",Appartement,157,1,75118
782,RUE,PETIT,"24,38",Appartement,24,1,75119
783,RUE,D HAUTPOUL,"32,05",Appartement,34,2,75119
784,RUE,DE LA VILLETTE,"30,9",Appartement,35,2,75119
785,RUE,PELLEPORT,"11,6",Appartement,12,1,75120
786,RUE,DES PYRENEES,"43,7",Appartement,44,3,75120
787,RUE,JACQUES BOURGEOIS,"44,51",Appartement,44,2,76217
788,RUE,DU VIEUX RU,"130,72",Maison,129,6,77014
789,ALL,DE LA FORET,"47,32",Appartement,47,2,77169
790,PROM,DU BOIS,"76,99",Appartement,78,4,77326
791,RUE,DU STADE,"32,71",Appartement,34,2,77373
792,PL,CLAUDE MONET,42,Appartement,42,2,77438
793,RUE,MARCELIN BERTHELOT,"43,46",Appartement,43,2,77445
794,RUE,DE PARIS,"47,26",Appartement,47,2,77468
795,RUE,JULES LEFEVRE,"70,09",Appartement,70,3,77470
796,BD,DE L OURCQ,"53,4",Appartement,53,3,77514
797,AV,MAURICE BERTEAUX,"34,16",Appartement,34,1,78015
798,RES,TROIS FORETS,"75,76",Appartement,74,4,78092
799,QUAI,DE L ILE DU BAC,"88,05",Maison,95,4,78172
800,RUE,CHARLES DE GAULLE,"25,7",Appartement,25,1,78217
801,RUE,DES MONTS D ARREE,"65,28",Appartement,65,3,78423
802,RUE,DE L ANCIENNE MAIRIE,"60,09",Maison,60,2,78423
803,RUE,DE L OREE DE LA VALLEE,"46,1",Appartement,46,2,78466
804,AV,DE SAINT GERMAIN,"45,71",Appartement,46,2,78490
805,PROM,VENEZIA,"50,33",Appartement,51,2,78646
806,RUE,JULES HERBRON,"94,08",Appartement,102,5,78686
807,AV,COLONEL TEYSSIER,"91,15",Appartement,92,4,81004
808,RES,LE PARC,"29,56",Appartement,30,2,85288
809,RUE,ADRIEN DUBOUCHE,"26,38",Appartement,26,1,87085
810,AV,GAMBETTA,50,Appartement,40,2,87187
811,RUE,ROBERT SCHUMAN,"66,23",Appartement,72,3,91027
812,IMP,DE L ANCIENNE FORGE,"22,3",Appartement,23,1,91085
813,RUE,DE VILLOISON,"39,99",Appartement,40,2,91174
814,SQ,ALBERT EINSTEIN,"66,25",Appartement,66,3,91228
815,RUE,ALPHONSE LAVERAN,"54,36",Appartement,56,2,91228
816,AV,GENERAL LECLERC,"62,98",Appartement,62,3,91272
817,CHE,DU COLLEGE,"42,36",Appartement,51,2,91363
818,RUE,ANTOINE ROCCA,"70,09",Maison,68,4,91549
819,AV,JEAN JAURES,"22,23",Appartement,23,1,91589
820,CHE,DU FOUR A PAIN,"50,23",Appartement,49,3,91631
821,ALL,LAVOISIER,"77,06",Maison,78,4,91691
822,RUE,CHARLES CHEFSON,"73,67",Appartement,74,3,92009
823,RUE,PAUL DEROULEDE,"66,48",Appartement,65,3,92009
824,RUE,DE SEVRES,"109,17",Appartement,108,5,92012
825,RUE,MAILLASSON,"22,05",Appartement,23,2,92012
826,AV,J B CLEMENT,"21,27",Appartement,27,2,92012
827,AV,CHARLES DE GAULLE,"20,44",Appartement,21,1,92012
828,RUE,DU CHATEAU,"43,28",Appartement,43,2,92012
829,RUE,FERDINAND JAMIN,"59,53",Appartement,58,2,92014
830,RUE,D AULNAY,"41,1",Appartement,42,2,92019
831,RUE,D ESTIENNE D ORVES,"38,53",Appartement,39,2,92020
832,RUE,MOSLARD,"58,21",Appartement,45,3,92025
833,RUE,ALEXIS BOUVIER,"72,8",Maison,80,4,92025
834,RUE,VEUVE LACROIX,"63,9",Appartement,64,3,92035
835,RUE,P VAILLANT COUTURIER,"78,35",Appartement,79,4,92044
836,RUE,BARBES,"102,14",Appartement,101,4,92044
837,AV,JEAN JAURES,59,Appartement,71,4,92048
838,RUE,MAURICE ARNOUX,"58,03",Appartement,58,3,92049
839,AV,ALEXANDRE,"20,8",Appartement,20,1,92050
840,RUE,DU MARCHE,"21,37",Appartement,21,1,92050
841,RUE,DE VILLIERS,"28,86",Appartement,27,1,92051
842,RUE,DE CHEZY,"34,1",Appartement,35,1,92051
843,RUE,DU BICENTENAIRE,"37,71",Appartement,32,1,92062
844,AV,PAUL DOUMER,"22,21",Appartement,26,1,92063
845,RTE,DE L EMPEREUR,"50,86",Appartement,36,1,92063
